symbol,year,z_score,distressed,totalCurrentAssets,totalAssets,retainedEarnings,ebitda,depreciationAndAmortization_income_statement,totalLiabilities,marketcap,revenue
MOZN.SW,2020,6.6,0,308719000.0,353789000.0,181853000.0,54018000,9818000.0,330607000.0,510000000.0,1237662000
MOBN.SW,2024,1.61,0,424679000.0,3967283000.0,1675533000.0,177407000,4591000.0,2049481000.0,2340000000.0,247659000
MOBN.SW,2023,1.42,0,39353000.0,3817181000.0,1594032000.0,85159000,4714000.0,1949328000.0,2250000000.0,237036000
MOBN.SW,2022,1.33,0,24659000.0,3863448000.0,1585011000.0,136147000,5255000.0,1958678000.0,1850000000.0,270774000
MOBN.SW,2021,1.38,0,24629000.0,3777469000.0,1514558000.0,142905000,6564000.0,2123465000.0,2200000000.0,276975000
MOLN.SW,2023,2.65,0,192459000.0,198352000.0,-191755000.0,-59515000,2420000.0,21923000.0,140000000.0,7038000
MOLN.SW,2022,7.75,0,254752000.0,262258000.0,-127780000.0,117502000,2387000.0,27092000.0,230000000.0,189556000
MOLN.SW,2021,3.64,0,164191000.0,172668000.0,-250950000.0,-60662000,2565000.0,65379000.0,620000000.0,9330000
AERO.SW,2023,1.96,0,787336000.0,1935460000.0,-84834952.0,97491334,102929359.0,1001102000.0,1300000000.0,1475989829
AERO.SW,2022,1.56,0,1052997000.0,2220647000.0,-50978000.0,97629633,108102753.0,1263016000.0,960000000.0,1306134000
AERO.SW,2021,2.42,0,938547000.0,1792380000.0,-26642000.0,45111558,74728403.0,887529000.0,2130000000.0,761971971
NESN.SW,2024,3.23,0,35188000000.0,139264000000.0,66363000000.0,18662000000,3582000000.0,102571000000.0,212100000000.0,91720000000
NESN.SW,2023,4.22,0,30857000000.0,126550000000.0,68261000000.0,17804000000,3458000000.0,90163000000.0,309150000000.0,93351000000
NESN.SW,2022,4.15,0,35062000000.0,135182000000.0,74580000000.0,15952000000,3541000000.0,92390000000.0,318590000000.0,94424000000
NESN.SW,2021,4.76,0,39257000000.0,139142000000.0,81144000000.0,15063000000,3440000000.0,85415000000.0,384890000000.0,87088000000
NWRN.SW,2023,-0.36,0,19652000.0,25866000.0,-21396000.0,-11831000,201000.0,55774000.0,100000000.0,9057000
NWRN.SW,2022,-0.62,0,28493000.0,37195000.0,-22805000.0,-13323000,202000.0,51225000.0,29940000.0,6094000
NWRN.SW,2021,0.08,0,39427000.0,50486000.0,-20116000.0,-12310000,209000.0,47379000.0,31630000.0,5762000
NWRN.SW,2020,-0.13,0,37874000.0,51198000.0,-26157000.0,-17994000,219000.0,33952000.0,43520000.0,5258000
NOVN.SW,2024,3.36,0,29704000000.0,102246000000.0,0.0,20715000000,6069000000.0,58120000000.0,196700000000.0,51722000000
NOVN.SW,2023,4.2,0,30481000000.0,99945000000.0,49649000000.0,18255000000,8277000000.0,53195000000.0,207530000000.0,46660000000
NOVN.SW,2022,3.82,0,36910000000.0,117453000000.0,63540000000.0,14682000000,6705000000.0,58030000000.0,195130000000.0,51828000000
NOVN.SW,2021,4.05,0,45718000000.0,131795000000.0,70989000000.0,30914000000,5597000000.0,63973000000.0,196460000000.0,52877000000
OERL.SW,2024,1.68,0,1354000000.0,4002000000.0,779000000.0,373000000,200000000.0,2867000000.0,1260000000.0,2372000000
OERL.SW,2023,1.72,0,1486000000.0,4099000000.0,718000000.0,334000000,216000000.0,3061000000.0,1460000000.0,2693000000
OERL.SW,2022,2.06,0,1597000000.0,4090000000.0,813000000.0,393000000,218000000.0,2774000000.0,2140000000.0,2909000000
OERL.SW,2021,2.14,0,1734000000.0,4517000000.0,838000000.0,451000000,216000000.0,3048000000.0,3340000000.0,2649000000
ODHN.SW,2023,1.17,0,902743528.0,1847516031.0,-219171003.0,159981154,23668036.0,1311954296.0,330000000.0,655226389
ODHN.SW,2022,1.14,0,871061532.0,1824048880.0,-247650476.0,157078807,25412083.0,1381290240.0,320000000.0,689716328
ODHN.SW,2021,1.02,0,1081561122.0,2065208234.0,-272381871.0,105324512,24662720.0,1546419945.0,470000000.0,538501408
ODHN.SW,2020,0.84,0,924965055.0,1819411838.0,-270113897.0,44239157,25347727.0,1332701054.0,420000000.0,385696280
ORON.SW,2023,4.08,0,188697000.0,368378000.0,68062000.0,60056000,27121000.0,281866000.0,550000000.0,643094000
ORON.SW,2022,3.8,0,192173000.0,383145000.0,55560000.0,63541000,26223000.0,301564000.0,510000000.0,636691000
ORON.SW,2021,3.97,0,185337000.0,377124000.0,42210000.0,63478000,28739000.0,296849000.0,640000000.0,614109000
ORON.SW,2020,3.51,0,178408000.0,379430000.0,22388000.0,52879000,26989000.0,310917000.0,550000000.0,600313000
PGHN.SW,2023,12.5,0,3067900000.0,4804500000.0,3617500000.0,1262600000,41100000.0,2377600000.0,37380000000.0,1941500000
PGHN.SW,2022,9.51,0,2855200000.0,4576200000.0,3538300000.0,1185800000,40500000.0,2159900000.0,23030000000.0,2097000000
PGHN.SW,2021,17.12,0,3129900000.0,4832800000.0,3502200000.0,1813100000,39700000.0,1934300000.0,43560000000.0,2926900000
PGHN.SW,2020,13.53,0,2675500000.0,4032000000.0,2763900000.0,975500000,38400000.0,1757400000.0,31080000000.0,1603900000
PEP.SW,2024,4.23,0,25826000000.0,99467000000.0,72266000000.0,16680000000,3815000000.0,81296000000.0,209760000000.0,91854000000
PEP.SW,2023,4.32,0,26950000000.0,100495000000.0,70035000000.0,15754000000,3518000000.0,81858000000.0,233500000000.0,91471000000
PEP.SW,2022,4.66,0,21539000000.0,92187000000.0,67800000000.0,14924000000,3280000000.0,74914000000.0,248890000000.0,86392000000
PEP.SW,2021,4.44,0,21783000000.0,92377000000.0,65165000000.0,14899000000,3215000000.0,76226000000.0,240180000000.0,79474000000
PMI.SW,2024,4.08,0,20170000000.0,61784000000.0,32869000000.0,15749000000,1787000000.0,71654000000.0,188830000000.0,37878000000
PMI.SW,2023,3.41,0,19755000000.0,65304000000.0,34090000000.0,13374000000,1398000000.0,74750000000.0,146050000000.0,35174000000
PMI.SW,2022,3.73,0,19619000000.0,61681000000.0,34289000000.0,13621000000,1077000000.0,67992000000.0,156890000000.0,31762000000
PMI.SW,2021,5.23,0,17717000000.0,41290000000.0,33082000000.0,14074000000,998000000.0,49498000000.0,147890000000.0,31405000000
PMN.SW,2023,4.03,0,422492000.0,601412000.0,276806000.0,82171000,23240000.0,316698000.0,490000000.0,775491000
PMN.SW,2022,3.7,0,402006000.0,587453000.0,247190000.0,82451000,23930000.0,326166000.0,340000000.0,784442000
PMN.SW,2021,3.62,0,450514000.0,616997000.0,225452000.0,68012000,22298000.0,372752000.0,420000000.0,809590000
PMN.SW,2020,3.6,0,393345000.0,544966000.0,198999000.0,42115000,22440000.0,352619000.0,500000000.0,682126000
PLAN.SW,2024,2.17,0,38230000.0,1149041000.0,625219000.0,62048000,52000.0,403114000.0,780000000.0,33420000
PLAN.SW,2023,2.33,0,3267000.0,1019888000.0,591083000.0,21207000,23000.0,308097000.0,730000000.0,28922000
PLAN.SW,2022,2.65,0,1975000.0,953518000.0,587303000.0,20413000,30000.0,245507000.0,690000000.0,28429000
PLAN.SW,2021,3.4,0,2626000.0,890761000.0,578189000.0,20595000,61000.0,191864000.0,760000000.0,27126000
PPGN.SW,2023,2.44,0,326602000.0,689088000.0,165139000.0,-22151000,30469000.0,307863000.0,680000000.0,320372000
PPGN.SW,2022,5.09,0,251570000.0,575782000.0,214146000.0,35721000,26063000.0,154105000.0,900000000.0,280978000
PPGN.SW,2021,19.03,0,331606000.0,595038000.0,196027000.0,83354000,20683000.0,173865000.0,4950000000.0,282126000
PEHN.SW,2023,3.7,0,143000.0,449106000.0,379411000.0,-82000,-22485000.0,54807000.0,210000000.0,23867000
PEHN.SW,2022,3.72,0,126000.0,425222000.0,361791000.0,0,-332000.0,45122000.0,190000000.0,-181000
PEHN.SW,2021,6.3,0,377000.0,424253000.0,365973000.0,-1805000,-87680000.0,36929000.0,260000000.0,85861000
PEHN.SW,2020,3.74,0,330000.0,368662000.0,283960000.0,881000,-82713000.0,60593000.0,170000000.0,83494000
PSPN.SW,2024,1.77,0,113587000.0,9923841000.0,4897970000.0,488966000,939000.0,4513121000.0,6540000000.0,368137000
PSPN.SW,2023,1.68,0,197331000.0,9786900000.0,4699612000.0,298592000,1191000.0,4566178000.0,6400000000.0,372815000
PSPN.SW,2022,1.53,0,66027000.0,9483866000.0,4666315000.0,292185000,178690000.0,4285488000.0,5380000000.0,409688000
PSPN.SW,2021,1.62,0,128786000.0,9182479000.0,4508360000.0,287165000,141533000.0,4163392000.0,5700000000.0,384775000
RIEN.SW,2023,2.86,0,641500000.0,1310000000.0,581900000.0,162400000,58700000.0,933300001.0,480000000.0,1418600000
RIEN.SW,2022,2.42,0,843900000.0,1540900000.0,516800000.0,76900000,52600000.0,1180900000.0,510000000.0,1510900000
RIEN.SW,2021,2.38,0,718900000.0,1436300000.0,515200000.0,82000000,37200000.0,1040200000.0,870000000.0,969200000
RIEN.SW,2020,2.16,0,555700000.0,963500000.0,473200000.0,-45800000,36400000.0,612600000.0,480000000.0,573000000
SDZ.SW,2024,1.95,0,7801000000.0,19907000000.0,0.0,742000000,502000000.0,11743000000.0,18070000000.0,10384000000
SDZ.SW,2023,2.22,0,6372973800.0,19430000000.0,6782099865.0,857000000,525000000.0,10776000000.0,13820000000.0,9979000000
SANN.SW,2023,-2.13,0,34657000.0,109629000.0,-572719000.0,79174000,3044000.0,49686000.0,130000000.0,103414000
SANN.SW,2022,-15.77,0,3065000.0,63726000.0,-627501000.0,-46779000,3648000.0,107412000.0,81520000.0,7473000
SANN.SW,2021,-9.15,0,24641000.0,91117000.0,-556425000.0,-34570000,3724000.0,89789000.0,72180000.0,-1595000
SANN.SW,2020,-9.39,0,17723000.0,88687000.0,-500899000.0,-53428000,7137000.0,95041000.0,57570000.0,15008000
SCHN.SW,2024,5.39,0,8288000000.0,11997000000.0,5945000000.0,1646000000,330000000.0,6948000000.0,29780000000.0,11236000000
SCHN.SW,2023,5.27,0,7824000000.0,11308000000.0,5608000000.0,1579000000,349000000.0,6600000000.0,26030000000.0,11494000000
SCHN.SW,2022,4.27,0,8109000000.0,11808000000.0,5182000000.0,1267000000,344000000.0,7363000000.0,19750000000.0,11346000000
SCHN.SW,2021,4.96,0,8277000000.0,11974000000.0,5028000000.0,1488000000,339000000.0,7544000000.0,28800000000.0,11236000000
SWTQ.SW,2024,3.79,0,478900000.0,1069900000.0,830200000.0,77100000,49100000.0,349800000.0,660000000.0,1011300000
SWTQ.SW,2023,4.39,0,467900000.0,1042700000.0,845900000.0,79000000,39400000.0,336300000.0,880000000.0,1069599999
SWTQ.SW,2022,4.79,0,503800000.0,1098900000.0,847000000.0,78700000,40000000.0,346100000.0,1130000000.0,1197700000
SWTQ.SW,2021,6.28,0,557900000.0,1158800000.0,844200000.0,149800000,40200000.0,382200000.0,2110000000.0,1226900000
SNBN.SW,2023,0.03,0,79170400000.0,794644100000.0,-42688100000.0,-3154100000,36200000.0,732060200000.0,510000000.0,-2765500000
SNBN.SW,2022,-0.65,0,148308500000.0,881376800000.0,-132479500000.0,-132445600000,38900000.0,98168800000.0,510000000.0,-132086500000
SNBN.SW,2021,0.35,0,187079700000.0,1056776200000.0,26300000000.0,26322500000,37700000.0,852527100000.0,570000000.0,26666700000
SNBN.SW,2020,0.29,0,137787200000.0,999027900000.0,20869600000.0,20915900000,38500000.0,815077300000.0,530000000.0,21257300000
SCR.SW,2023,1.42,0,20902000000.0,35477000000.0,812000000.0,1588000000,211000000.0,30754000000.0,5050000000.0,16265000000
SCR.SW,2022,0.74,0,1830000000.0,34987000000.0,-1383000000.0,-1416000000,100000000.0,3133000000.0,4090000000.0,3328000000
SCR.SW,2021,1.52,0,2083000000.0,51576000000.0,456000000.0,884000000,94000000.0,3056000000.0,5600000000.0,16034000000
SCR.SW,2020,1.62,0,1804000000.0,46217000000.0,234000000.0,560000000,81000000.0,3029000000.0,6030000000.0,15423000000
SENS.SW,2023,26.94,0,186466000.0,332601000.0,145265000.0,5019000,15950000.0,36862000.0,1540000000.0,233167000
SENS.SW,2022,21.31,0,227826000.0,357977000.0,151845000.0,87163000,15179000.0,53832000.0,1650000000.0,321727000
SENS.SW,2021,25.52,0,187365000.0,296421000.0,82598000.0,91486000,14368000.0,60427000.0,2270000000.0,287482000
SENS.SW,2020,10.66,0,153584000.0,269188000.0,44479000.0,64183000,15156000.0,73135000.0,1000000000.0,253659000
SFPN.SW,2023,1.48,0,78637000.0,836464000.0,262524000.0,5402000,418000.0,456497000.0,640000000.0,51870000
SFPN.SW,2022,1.47,0,16892000.0,861380000.0,262204000.0,26577000,-26373000.0,454960000.0,560000000.0,63987000
SFPN.SW,2021,1.47,0,8053000.0,793664000.0,234884000.0,21206000,162000.0,429153000.0,640000000.0,49683000
SFPN.SW,2020,1.63,0,11956000.0,704674000.0,195859000.0,28859000,165000.0,377288000.0,640000000.0,44738000
SFSN.SW,2023,5.57,0,1354700000.0,2546800000.0,1398600000.0,497800000,127400000.0,1171100000.0,4810000000.0,3106600000
SFSN.SW,2022,4.54,0,1394500000.0,2574200000.0,1190100000.0,463900000,117800000.0,1270600000.0,3670000000.0,2738700000
SFSN.SW,2021,11.36,0,1028800000.0,1839100000.0,1491500000.0,407900000,105400000.0,388700000.0,5170000000.0,1897300000
SFSN.SW,2020,9.77,0,890300000.0,1684100000.0,1322300000.0,321900000,100200000.0,405900000.0,4460000000.0,1707100000
SGSN.SW,2024,4.44,0,2846000000.0,6749000000.0,2565000000.0,1396000000,471000000.0,5872000000.0,19060000000.0,6794000000
SGSN.SW,2023,3.99,0,3129000000.0,6761000000.0,2438000000.0,1360000000,487000000.0,6233000000.0,15870000000.0,6622000000
SGSN.SW,2022,4.03,0,3235000000.0,7122000000.0,2500000000.0,1402000000,503000000.0,6359000000.0,17410000000.0,6642000000
SGSN.SW,2021,4.96,0,2954000000.0,7007000000.0,2520000000.0,1482000000,497000000.0,5805000000.0,24900000000.0,6405000000
SFZN.SW,2024,5.18,0,939375000.0,1933722000.0,836917000.0,289494000,84726000.0,953814000.0,4730000000.0,1294573000
SFZN.SW,2023,4.64,0,983164000.0,1861505000.0,666492000.0,241218000,81353000.0,1023372000.0,4330000000.0,1271494000
SFZN.SW,2022,3.88,0,944887000.0,1793200000.0,750379000.0,308296000,81948000.0,1082272000.0,2810000000.0,1229518000
SFZN.SW,2021,4.33,0,826166000.0,1669158000.0,607189000.0,213539000,83116000.0,1060941000.0,4090000000.0,1102423000
SIGN.SW,2024,1.93,0,1241500000.0,7689200000.0,753500000.0,824100000,419500000.0,4557100000.0,7540000000.0,3328500000
SIGN.SW,2023,2.09,0,1117400000.0,7532500000.0,559300000.0,851200000,412200000.0,4435400000.0,8780000000.0,3230300000
SIGN.SW,2022,1.73,0,1411600000.0,7799100000.0,263700000.0,502200000,366700000.0,4743900000.0,8340000000.0,2779900000
SIGN.SW,2021,2.57,0,823700000.0,5494200000.0,307600000.0,565500000,306600000.0,3166000000.0,9400000000.0,2061800000
SIKA.SW,2024,4.54,0,4563300000.0,15977200000.0,5887000000.0,2304500000,555600000.0,8930400000.0,38510000000.0,11763100000
SIKA.SW,2023,5.31,0,4201300000.0,15050700000.0,4826100000.0,2076600000,485300000.0,9117500000.0,52170000000.0,11238600000
SIKA.SW,2022,5.81,0,5021300000.0,11483200000.0,4333700000.0,2000400000,384500000.0,6516100000.0,36700000000.0,10491800000
SIKA.SW,2021,7.82,0,4165500000.0,10896200000.0,4960900000.0,1793400000,366600000.0,6500300000.0,58980000000.0,9252300000
SKAN.SW,2023,8.79,0,259329000.0,373449000.0,51725000.0,50144000,12394000.0,197088000.0,2160000000.0,320020000
SKAN.SW,2022,6.13,0,293840000.0,388351000.0,36980000.0,40153000,10692000.0,222756000.0,1530000000.0,276955000
SKAN.SW,2021,10.31,0,255065000.0,331923000.0,35849000.0,32383000,7627000.0,157917000.0,2180000000.0,234265000
SWON.SW,2023,2.07,0,2861499000.0,3783891000.0,702353000.0,139388000,65943000.0,3143779000.0,3020000000.0,1011289000
SWON.SW,2022,1.93,0,2551277000.0,3449077000.0,677965000.0,49343000,58554000.0,2710081000.0,2190000000.0,1004107000
SWON.SW,2021,2.46,0,2612200000.0,3380819000.0,706204000.0,216266000,55341000.0,2523401000.0,3340000000.0,964353000
SWON.SW,2020,5.13,0,2459621000.0,3127230000.0,560797000.0,274540000,50507000.0,2350708000.0,4590000000.0,7906255000
SOON.SW,2023,5.63,0,1652400000.0,5791800000.0,3082900000.0,917900000,246200000.0,3300500000.0,19440000000.0,3626900000
SOON.SW,2022,4.86,0,1512900000.0,5552500000.0,3176500000.0,974500000,239700000.0,3321200000.0,14500000000.0,3738400000
SOON.SW,2021,6.94,0,1659700000.0,5588200000.0,3550900000.0,970800000,211100000.0,3155400000.0,24400000000.0,3363900000
SOON.SW,2020,5.24,0,2621400000.0,5925600000.0,3370300000.0,818600000,196100000.0,3153100000.0,16440000000.0,2601900000
SGKN.SW,2024,0.29,0,8654135000.0,45581774000.0,215084000.0,0,0.0,42575835000.0,2890000000.0,564808000
SGKN.SW,2023,0.36,0,6700327000.0,41336590000.0,2344803000.0,254376000,11519000.0,38433864000.0,3490000000.0,567444000
SGKN.SW,2022,0.39,0,7767123000.0,40823945000.0,2194388000.0,230416000,13702000.0,38053093000.0,3110000000.0,609460000
SGKN.SW,2021,0.4,0,8033048000.0,39581051000.0,2112418999.0,230612000,15573000.0,36897018000.0,2840000000.0,581985000
SRAIL.SW,2023,2.45,0,3609438000.0,5008576000.0,752900000.0,320138000,111883000.0,4189316000.0,3590000000.0,3608436000
SRAIL.SW,2022,2.64,0,3117503000.0,4395486000.0,735808000.0,254059000,103854000.0,3616392000.0,3540000000.0,3750517000
SRAIL.SW,2021,2.8,0,3397711000.0,4598693000.0,839574000.0,324436000,99395000.0,3718429000.0,4360000000.0,3634678000
SRAIL.SW,2020,2.71,0,3359275000.0,4510918000.0,819650000.0,270753000,95820000.0,3650579000.0,4580000000.0,3084948000
STGN.SW,2023,3.06,0,405486000.0,547186000.0,150852000.0,42254000,7805000.0,230876000.0,320000000.0,409000000
STGN.SW,2022,3.16,0,253867000.0,333914000.0,104166000.0,27229000,7728000.0,161434000.0,180000000.0,317592000
STGN.SW,2021,2.96,0,215574000.0,300407000.0,93389000.0,1170000,8292000.0,132149000.0,170000000.0,292605000
STGN.SW,2020,2.82,0,229002000.0,317543000.0,97736000.0,8556000,8532000.0,142049000.0,140000000.0,297051000
STMN.SW,2024,10.24,0,1522514000.0,3618997000.0,2038536000.0,726154000,144931000.0,1575205000.0,20290000000.0,2503900000
STMN.SW,2023,12.6,0,1390277000.0,3395304000.0,2312808000.0,685071000,122788000.0,1556698000.0,25670000000.0,2411819000
STMN.SW,2022,9.43,0,1593215000.0,3454267000.0,2223178000.0,685374000,162705000.0,1600422000.0,18140000000.0,2320785000
STMN.SW,2021,15.67,0,1528672000.0,3052601000.0,1843821000.0,591475000,103206000.0,1552012000.0,33720000000.0,2021903000
SUN.SW,2023,3.01,0,2683500000.0,4369500000.0,1979500000.0,440000000,108200000.0,3270900000.0,3460000000.0,3281700000
SUN.SW,2022,2.51,0,3036000000.0,4695500000.0,1777700000.0,250100000,114800000.0,3666800000.0,2630000000.0,3179900000
SUN.SW,2021,2.57,0,3176200000.0,5079500000.0,1967700000.0,334800000,131199999.0,3800200000.0,3310000000.0,3155300000
SUN.SW,2020,2.38,0,3087100000.0,5428300000.0,2083800000.0,261200000,125000000.0,4011100000.0,3570000000.0,2967800000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2022,7.66,0,10393000000.0,13893000000.0,13508000000.0,1437000000,407000000.0,1842000000.0,14160000000.0,7499000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2021,7.48,0,10107000000.0,13678000000.0,12966000000.0,1427000000,438000000.0,2073000000.0,15510000000.0,7313000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
UHR.SW,2020,6.98,0,9238000000.0,12897000000.0,12380000000.0,455000000,463000000.0,1932000000.0,13980000000.0,5595000000
SLHN.SW,2023,0.25,0,5888000000.0,213445000000.0,9499000000.0,1802000000,83000000.0,205146000000.0,19600000000.0,15237000000
SLHN.SW,2022,0.32,0,12110000000.0,217328000000.0,13555000000.0,1928000000,102000000.0,207719000000.0,15570000000.0,20358000000
SLHN.SW,2021,0.3,0,12131000000.0,240647000000.0,13190000000.0,1929000000,95000000.0,224800000000.0,18890000000.0,21520000000
SLHN.SW,2020,0.29,0,12325000000.0,237782000000.0,12810000000.0,1600000000,97000000.0,220944000000.0,14870000000.0,22417000000
SPSN.SW,2024,1.48,0,267223000.0,13841217000.0,5730645000.0,521834000,8304000.0,7163360000.0,8450000000.0,659813000
SPSN.SW,2023,1.35,0,367474000.0,13778265000.0,5507475000.0,147522000,8910000.0,7240883000.0,8190000000.0,653983000
SPSN.SW,2022,1.23,0,21201000.0,13771222000.0,5402002000.0,368124000,41625000.0,7201925000.0,6640000000.0,646583000
SPSN.SW,2021,1.32,0,114656000.0,13499336000.0,5185369000.0,387243000,23233000.0,7089654000.0,7450000000.0,749503000
SREN.SW,2023,1.3,0,88382000000.0,179576000000.0,28548000000.0,-23000000,-5017000000.0,163205000000.0,32470000000.0,49733000000
SREN.SW,2022,1.22,0,85608000000.0,170676000000.0,27279000000.0,1638000000,425000000.0,157867000000.0,27020000000.0,46043000000
SREN.SW,2021,2.14,0,4148000000.0,181567000000.0,28632000000.0,-573000000,666000000.0,10323000000.0,28540000000.0,46741000000
SREN.SW,2020,1.85,0,4697000000.0,182622000000.0,29050000000.0,115000000,617000000.0,11584000000.0,26360000000.0,43345000000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2023,1.39,0,1354600000.0,1933200000.0,-1218700000.0,-127500000,80600000.0,1698800000.0,300000000.0,3244200000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2022,2.43,0,1817500000.0,2386000000.0,-916800000.0,177200000,79600000.0,1855100000.0,680000000.0,4051400000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2021,2.24,0,1651800000.0,2227400000.0,-994900000.0,176000000,71400000.0,1778500000.0,1140000000.0,3192800000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
STLN.SW,2020,0.82,0,1158200000.0,1715700000.0,-1224700000.0,-104300000,173700000.0,1549600000.0,540000000.0,2288400000
SCMN.SW,2024,1.91,0,6361000000.0,37211000000.0,14071000000.0,4463000000,2369000000.0,25056000000.0,28880000000.0,11036000000
SCMN.SW,2023,3.11,0,3718000000.0,24750000000.0,13529000000.0,4547000000,2337000000.0,13128000000.0,31140000000.0,11072000000
SCMN.SW,2022,2.92,0,3848000000.0,24620000000.0,12942000000.0,4430000000,2341000000.0,13449000000.0,28370000000.0,11112000000
SCMN.SW,2021,2.91,0,4023000000.0,24801000000.0,12485000000.0,4705000000,2403000000.0,13988000000.0,29170000000.0,11183000000
SQN.SW,2023,1.06,0,4548150659.0,9959788693.0,912368716.0,298407836,37988985.0,9061233699.0,3720000000.0,552290909
SQN.SW,2022,1.06,0,6154851588.0,10218395748.0,724825045.0,225853698,32767364.0,9477267654.0,2160000000.0,408146469
SQN.SW,2021,1.21,0,5589152222.0,9053835510.0,599311550.0,256231823,31295822.0,8438376177.0,3250000000.0,531298798
SQN.SW,2020,0.96,0,4062541475.0,7429951557.0,426796466.0,134723841,29082244.0,6989770119.0,1440000000.0,383302828
TECN.SW,2023,6.26,0,850574000.0,2073966000.0,1067616000.0,205574000,70794000.0,725056000.0,5210000000.0,1074386000
TECN.SW,2022,6.21,0,803530000.0,2160334000.0,981476000.0,210854000,67054000.0,776403000.0,5670000000.0,1144261000
TECN.SW,2021,7.45,0,671859000.0,2043884000.0,858925000.0,201216000,59044000.0,800259000.0,7700000000.0,946623000
TECN.SW,2020,11.98,0,777986000.0,1130537000.0,730553000.0,154987000,35443000.0,380475000.0,5870000000.0,730879000
TEMN.SW,2024,3.78,0,637050000.0,2276688000.0,1257984000.0,354901000,130368000.0,1637714000.0,5140000000.0,1044105000
TEMN.SW,2023,4.1,0,462920000.0,2326841000.0,1179805000.0,224194000,24817000.0,1644861000.0,6690000000.0,1000224000
TEMN.SW,2022,3.02,0,438508000.0,2231815000.0,1123258000.0,309544000,141790000.0,1678771000.0,3930000000.0,949628000
TEMN.SW,2021,5.14,0,478556000.0,2234084000.0,1080816000.0,384984000,151955000.0,1759296000.0,10050000000.0,967002000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
UHR.SW,2023,7.44,0,10502000000.0,14229000000.0,15416000000.0,1546000000,390000000.0,1971000000.0,13840000000.0,7888000000
