,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,distressed
47,2021-12-31,ALLN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,182600000,1500000.0,-25400000,200000.0,28800000.0,131500000.0,60300000.0,-153700000.0,-9300000.0,-23300000,164400000.0,-200000.0,-161500000.0,-30500000.0,10500000.0,-20200000.0,-181700000.0,-244700000.0,500000.0,-88300000.0,-106700000.0,0.0,50200000.0,0.0,32900000,73400000,40500000,164400000.0,-200000.0,164200000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
48,2023-12-31,ALPN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,-433000,0.0,0,0.0,-666000.0,-6000.0,0.0,0.0,-660000.0,5012000,3913000.0,0.0,0.0,-18815000.0,46801000.0,0.0,27986000.0,0.0,0.0,-1122000.0,-34840000.0,-3308000.0,-39270000.0,-34000.0,-7405000,5032000,12437000,3913000.0,0.0,3913000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
49,2022-12-31,ALPN.SW,CHF,0,2022-12-31,2022-12-31 00:00:00,2022,FY,-29975000,0.0,0,0.0,467000.0,-2000.0,0.0,0.0,469000.0,29634000,126000.0,0.0,0.0,-30132000.0,59396000.0,29264000.0,29264000.0,0.0,0.0,-730000.0,-8860000.0,-729000.0,-10319000.0,-154000.0,18917000,12437000,-6480000,126000.0,0.0,126000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
50,2021-12-31,ALPN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,24048000,0.0,0,0.0,1847000.0,1691000.0,0.0,0.0,156000.0,-26614000,-719000.0,0.0,0.0,-78208000.0,77540000.0,-668000.0,-668000.0,0.0,0.0,-1556000.0,-8930000.0,-955000.0,-11441000.0,-77000.0,-12905000,-6480000,6425000,-719000.0,0.0,-719000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
51,2020-12-31,ALPN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,5839000,0.0,0,0.0,118000.0,9000.0,0.0,0.0,109000.0,-5682000,275000.0,0.0,0.0,-66209000.0,73715000.0,7506000.0,7506000.0,0.0,0.0,-4677000.0,-9258000.0,-7740000.0,-21675000.0,-14000.0,-13908000,6425000,20333000,275000.0,0.0,275000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
52,2024-12-31,ALSN.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,115252000,41856000.0,0,0.0,192498000.0,72238000.0,-30311000.0,0.0,150571000.0,-26749000,322857000.0,-12275000.0,-44981000.0,-3750000.0,77000.0,-18804000.0,-79733000.0,0.0,0.0,0.0,-59943000.0,-116829000.0,-176772000.0,-814000.0,65538000,730907000,665369000,322857000.0,-31443000.0,291414000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
53,2023-12-31,ALSN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,124105000,44603000.0,0,0.0,231328000.0,-2250000.0,231295000.0,2250000.0,33000.0,-15276000,384760000.0,-8758000.0,-12839000.0,-3815000.0,39000.0,-12236000.0,-37609000.0,-8327000.0,0.0,-51219000.0,-57106000.0,-51806000.0,-168458000.0,7958000.0,186651000,665369000,478718000,384760000.0,-21382000.0,363378000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
54,2022-12-31,ALSN.SW,EUR,0,2022-12-31,2022-12-31 00:00:00,2022,FY,152367000,43177000.0,0,0.0,-85378000.0,-326000.0,-48703000.0,326000.0,-36675000.0,-22058000,88108000.0,-14951000.0,-25205000.0,-4052000.0,3691000.0,31728000.0,-8789000.0,-106503000.0,0.0,-48954000.0,-53763000.0,-106503000.0,-225187000.0,7341000.0,-138527000,478718000,617245000,88108000.0,-14951000.0,73157000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
55,2021-12-31,ALSN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,154197000,39677000.0,0,0.0,92835000.0,180027000.0,-175371000.0,-180027000.0,268206000.0,3870000,290579000.0,-10766000.0,-33999000.0,-3741000.0,10000.0,529000.0,-47967000.0,-88281000.0,0.0,0.0,-43571000.0,13563000.0,-118289000.0,9760000.0,134083000,617245000,483162000,290579000.0,-10766000.0,279813000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
56,2023-12-31,AFP.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,10520000,26847000.0,0,-393000.0,-4882000.0,-1712000.0,916000.0,0.0,-4086000.0,-2049000,30043000.0,-34404000.0,0.0,0.0,0.0,1094000.0,-33310000.0,-32928000.0,0.0,0.0,-635000.0,-13519000.0,18774000.0,-1493000.0,14014000,37314000,23300000,30043000.0,-34404000.0,-4361000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
57,2022-12-31,AFP.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,4136000,24677000.0,41582000,-142000.0,-41440000.0,-12655000.0,-28785000.0,-10818000.0,10818000.0,-14070000,14743000.0,-53212000.0,-31973000.0,0.0,0.0,240000.0,-84945000.0,-12921000.0,0.0,0.0,-210000.0,-7665000.0,78089000.0,-201000.0,7686000,23300000,15614000,14743000.0,-53212000.0,-38469000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
58,2021-12-31,AFP.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,14002000,22752000.0,13504000,398000.0,-13902000.0,-5202000.0,-8700000.0,941000.0,-941000.0,1568000,38322000.0,-60411000.0,0.0,0.0,0.0,14513000.0,-45898000.0,-19730000.0,0.0,0.0,-83000.0,-1661000.0,-20355000.0,-782000.0,-28713000,15614000,44327000,38322000.0,-60411000.0,-22089000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
59,2020-12-31,AFP.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,8776000,18847000.0,10967000,1622000.0,-12589000.0,-1483000.0,-11106000.0,-2188000.0,2188000.0,-1565000,26058000.0,-20500000.0,-12589000.0,0.0,0.0,214000.0,-32875000.0,-10044000.0,0.0,0.0,0.0,-1726000.0,-11479000.0,-198000.0,-18496000,44327000,62823000,26058000.0,-20500000.0,5558000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
60,2024-12-31,AMS.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,-785000000,942000000.0,0,18000000.0,205000000.0,-7000000.0,-79000000.0,0.0,291000000.0,55000000,435000000.0,-502000000.0,43000000.0,-1000000.0,36000000.0,0.0,-424000000.0,22000000.0,2000000.0,0.0,0.0,-122000000.0,-98000000.0,40000000.0,-48000000,1098000000,1146000000,435000000.0,-502000000.0,-67000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
61,2023-12-31,AMS.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,-1613000000,1892000000.0,0,49000000.0,211000000.0,24000000.0,96000000.0,0.0,91000000.0,135000000,674000000.0,-1049000000.0,134000000.0,-1000000.0,90000000.0,0.0,-826000000.0,-410000000.0,836000000.0,0.0,0.0,-181000000.0,245000000.0,-45000000.0,48000000,1146000000,1098000000,674000000.0,-1049000000.0,-375000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
62,2022-12-31,AMS.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,-444000000,1018000000.0,0,40000000.0,-91000000.0,118000000.0,-30000000.0,-118000000.0,-61000000.0,76000000,599000000.0,-537000000.0,321000000.0,-1000000.0,34000000.0,34000000.0,-183000000.0,-468000000.0,1000000.0,-4000000.0,-2000000.0,-307000000.0,-726000000.0,69000000.0,-252000000,1087000000,1339000000,599000000.0,-537000000.0,62000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
63,2021-12-31,AMS.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-32000000,760000000.0,-108000000,42000000.0,28000000.0,-38000000.0,-134000000.0,38000000.0,162000000.0,102000000,792000000.0,-310000000.0,-247000000.0,-17000000.0,310000000.0,-296000000.0,-560000000.0,-435000000.0,6000000.0,-1000000.0,-1000000.0,-200000000.0,-534000000.0,33000000.0,-278000000,1331000000,1609000000,792000000.0,-310000000.0,482000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
64,2024-12-31,AAM.SW,USD,0,2024-12-31,2024-12-31 00:00:00,2024,FY,-924000000,3072000000.0,0,189000000.0,1583000000.0,989000000.0,779000000.0,0.0,-185000000.0,4183000000,8103000000.0,-5613000000.0,115000000.0,0.0,0.0,363000000.0,-5135000000.0,1832000000.0,0.0,-135000000.0,-1026000000.0,-1511000000.0,-840000000.0,-68000000.0,2060000000,8134000000,6074000000,8103000000.0,-5613000000.0,2490000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
65,2023-12-31,AAM.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,3595000000,2685000000.0,0,175000000.0,-1142000000.0,-384000000.0,2000000.0,384000000.0,-1144000000.0,1183000000,6496000000.0,-6012000000.0,185000000.0,0.0,0.0,267000000.0,-5560000000.0,1413000000.0,0.0,-274000000.0,-1564000000.0,-2489000000.0,-3223000000.0,-39000000.0,-2326000000,6074000000,8400000000,6496000000.0,-6012000000.0,484000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
66,2022-12-31,AAM.SW,USD,0,2022-12-31,2022-12-31 00:00:00,2022,FY,9480000000,2446000000.0,0,215000000.0,-1852000000.0,-374000000.0,-1776000000.0,374000000.0,-76000000.0,-534000000,9765000000.0,-6320000000.0,527000000.0,0.0,0.0,-24000000.0,-5817000000.0,-1098000000.0,0.0,-527000000.0,-3549000000.0,-2694000000.0,-4368000000.0,-237000000.0,-657000000,8400000000,9057000000,9765000000.0,-6320000000.0,3445000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
67,2021-12-31,AAM.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,17629000000,2715000000.0,-4517000000,189000000.0,756000000.0,-637000000.0,328000000.0,637000000.0,428000000.0,-49000000,16723000000.0,-5808000000.0,28000000.0,5808000000.0,29000000.0,-5615000000.0,-5558000000.0,-2554000000.0,0.0,-1084000000.0,-4047000000.0,-3303000000.0,-9356000000.0,-260000000.0,1549000000,9057000000,7508000000,16723000000.0,-5808000000.0,10915000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
68,2023-12-31,APGN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,26815000,10191000.0,0,0.0,0.0,-4110000.0,-452000.0,9130000.0,-5385000.0,-1964000,35042000.0,-5082000.0,0.0,0.0,0.0,1365000.0,-3717000.0,0.0,587000.0,-563000.0,-32948000.0,0.0,-32924000.0,-109000.0,-1708000,51603000,53311000,35042000.0,-5082000.0,29960000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
69,2022-12-31,APGN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,23392000,10838000.0,69000,0.0,-13927000.0,1546000.0,-239000.0,5037000.0,-20271000.0,13215000,18255000.0,-5549000.0,1151000.0,-269000.0,121000.0,269000.0,-4277000.0,-2000.0,691000.0,-693000.0,-32953000.0,0.0,-32955000.0,-74000.0,-19051000,53311000,72362000,18255000.0,-5549000.0,12706000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
70,2021-12-31,APGN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,12663000,10484000.0,-139000,0.0,-9267000.0,-8369000.0,384000.0,-2073999.0,791999.0,27875000,10589000.0,-7281000.0,-3828000.0,-454000.0,6000000.0,454000.0,-5109000.0,-298000.0,697000.0,-2000.0,0.0,0.0,397000.0,-102000.0,5775000,72362000,66587000,10589000.0,-7281000.0,3308000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
71,2020-12-31,APGN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,13243000,10553000.0,-816000,0.0,16416000.0,12999000.0,-1020999.0,-5517000.0,9954999.0,7923000,32674000.0,-10213000.0,8525000.0,-6000000.0,813000.0,1748000.0,-6875000.0,-51000.0,691000.0,-1637000.0,0.0,691000.0,-997000.0,23000.0,24825000,66587000,41762000,32674000.0,-10213000.0,22461000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
72,2023-12-31,ARBN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,-14219000,77813000.0,0,1033000.0,34326000.0,1434000.0,30659000.0,-576000.0,2809000.0,2041000,100994000.0,-91898000.0,-4374000.0,-1799000.0,22000.0,-574000.0,-98623000.0,24561000.0,0.0,-2722000.0,-20434000.0,-8598000.0,1405000.0,-2056000.0,-12036000,17160000,29196000,100994000.0,-91898000.0,9096000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
73,2022-12-31,ARBN.SW,CHF,0,2022-12-31,2022-12-31 00:00:00,2022,FY,19127000,71290000.0,-962000,2278000.0,-117421000.0,-9286000.0,-44770000.0,-36642000.0,-26723000.0,-71000,-25759000.0,-171176000.0,-44207000.0,-2346000.0,16000.0,-2076000.0,-219789000.0,-1078000.0,0.0,-12698000.0,-20743000.0,-8218000.0,21465000.0,-591000.0,-224674000,29196000,253870000,-25759000.0,-171176000.0,-196935000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
74,2021-12-31,ARBN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,138730000,71391000.0,-74737000,5049000.0,-51419000.0,-32625999.0,-62704000.0,47335000.0,-3424001.0,3771000,92785000.0,-149124000.0,306383000.0,-721000.0,24000.0,3325000.0,159887000.0,-73634000.0,0.0,-6266000.0,-32485999.0,-13405001.0,-57525000.0,75000.0,195222000,253870000,58648000,92785000.0,-149124000.0,-56339000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
75,2020-12-31,ARBN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,44914000,84555000.0,5545000,2709000.0,-3904000.0,3673000.0,4659000.0,-10672000.0,-1564000.0,7493000,141312000.0,-95543000.0,-3310000.0,-3425000.0,3000.0,13473000.0,-88802000.0,-80461000.0,0.0,-983000.0,0.0,-14990000.0,-51372000.0,-844000.0,294000,58648000,58354000,141312000.0,-95543000.0,45769000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
76,2024-12-31,ARYN.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,129600000,130900000.0,0,6500000.0,34100000.0,2500000.0,-3000000.0,0.0,34600000.0,-2200000,298900000.0,-82500000.0,0.0,0.0,0.0,-10900000.0,-93400000.0,193500000.0,0.0,-9700000.0,0.0,-414400000.0,-230600000.0,-1700000.0,-26800000,77100000,103900000,298900000.0,-94300000.0,204600000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
77,2023-07-31,ARYN.SW,EUR,0,2023-07-31,2023-07-30 20:00:00,2023,FY,112000000,127500000.0,0,-1000000.0,-15811757.0,-22800000.0,-11000000.0,0.0,17988243.0,28711757,251400000.0,-54282326.0,-800000.0,0.0,0.0,-5017674.0,-60100000.0,-15600000.0,0.0,-500000.0,0.0,-283000000.0,-299100000.0,-7200000.0,-115000000,130800000,245800000,251400000.0,-54282326.0,197300000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
78,2022-07-31,ARYN.SW,EUR,0,2022-07-31,2022-07-30 20:00:00,2022,FY,900000,110900000.0,36700000,3800000.0,-40500000.0,-8300000.0,-32200000.0,0.0,0.0,88300000,200100000.0,-83300000.0,106800000.0,0.0,0.0,-14600000.0,8900000.0,-314500000.0,0.0,0.0,-215000000.0,0.0,-143400000.0,9300000.0,74900000,245800000,170900000,200100000.0,-83300000.0,116800000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
79,2021-07-31,ARYN.SW,EUR,0,2021-07-31,2021-07-30 20:00:00,2021,FY,-235800000,168000000.0,111700000,1800000.0,-113500000.0,-103000000.0,-10500000.0,0.0,0.0,152100000,84300000.0,-84000000.0,677700000.0,-702000000.0,24300000.0,717200000.0,633200000.0,-996000000.0,0.0,0.0,0.0,0.0,-976000000.0,5800000.0,-252700000,170900000,423600000,84300000.0,-84000000.0,300000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
80,2023-12-31,ASCN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,17400000,9900000.0,0,300000.0,2600000.0,10700000.0,-4000000.0,900000.0,-5000000.0,2300000,32500000.0,-4500000.0,0.0,0.0,0.0,-11700000.0,-16200000.0,-10000000.0,0.0,0.0,-7200000.0,0.0,-17200000.0,-1000000.0,-1900000,24700000,26600000,32500000.0,-16200000.0,16300000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
81,2022-12-31,ASCN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,11000000,9900000.0,900000,-40600000.0,-18600000.0,-7500000.0,-13500000.0,200000.0,2200000.0,47600000,10200000.0,-13400000.0,-1100000.0,-500000.0,500000.0,500000.0,-14000000.0,-10000000.0,0.0,-600000.0,-7200000.0,0.0,2200000.0,-1300000.0,-2900000,26600000,29500000,10200000.0,-13400000.0,-3200000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
82,2021-12-31,ASCN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,13500000,12900000.0,2000000,-200000.0,-18500000.0,-12400000.0,-5700000.0,1900000.0,-2300000.0,1900000,11600000.0,-11700000.0,900000.0,-16000000.0,16000000.0,16000000.0,5200000.0,-19000000.0,0.0,0.0,0.0,0.0,-19000000.0,-100000.0,-2300000,29500000,31800000,11600000.0,-11700000.0,-100000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
83,2020-12-31,ASCN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,6500000,13900000.0,1600000,700000.0,20800000.0,15400000.0,4400000.0,-4200000.0,5200000.0,1600000,45100000.0,-10700000.0,300000.0,0.0,0.0,400000.0,-10000000.0,-21000000.0,0.0,-100000.0,0.0,-40000000.0,-21100000.0,-400000.0,13600000,31800000,18200000,45100000.0,-10700000.0,34400000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
84,2023-12-31,ASWN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1532800,500100.0,-79200,0.0,-407300.0,1195600.0,0.0,-360500.0,-1242400.0,350200,1896600.0,-4700.0,0.0,-1254300.0,14900.0,-632900.0,-1877000.0,-1158200.0,265100.0,0.0,0.0,0.0,-893100.0,-110800.0,-984400,3029200,4013600,1896600.0,-637600.0,1259000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
