date,symbol,currency_balance_sheet,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory_balance_sheet,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,currency_cash_flow_statement,netIncome_cash_flow_statement,depreciationAndAmortization_cash_flow_statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash_flow_statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,currency_income_statement,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization_income_statement,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome_income_statement,netIncomeRatio_income_statement,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,distressed,year,marketcap,z_score
2021-12-31,SRAIL.SW,CHF,1148723000.0,0.0,1148723000.0,1008756000.0,1068252999.0,171979000.0,3397711000.0,892743000.0,0.0,164946000.0,164946000.0,66084999.0,77208000.0,1.0,1200982000.0,0.0,4598693000.0,215288000.0,815363000.0,20199000.0,117487000.0,1665878000.0,2952326000.0,642540000.0,39377000.0,11044000.0,73142000.0,766103000.0,0.0,39377000.0,3718429000.0,0.0,20000000.0,839574000.0,16966000.0,0.0,875205000.0,880264000.0,4598693000.0,5059000.0,4598693000.0,66084999.0,1499834000.0,351111000.0,CHF,133655000.0,99395000.0,-301823000.0,2000000.0,264392000.0,-9898000.0,-12198000.0,-78937000.0,365425000.0,306342000.0,503961000.0,-177133000.0,-6775999.0,-2909000.0,32485000.0,-1.0,-154333000.0,-21969000.0,0.0,-2420000.0,-84976000.0,-680000.0,-110290000.0,-19512000.0,219826000.0,1148723000.0,928897000.0,503961000.0,-177133000.0,326828000.0,CHF,3634678000.0,3232656000.0,402022000.0,0.110607322,29997000.0,92507000.0,60679000.0,153852000.0,-2795000.0,186644000.0,3419300000.0,1848000.0,76871000.0,99395000.0,324436000.0,0.0866027197,215378000.0,0.0592564183,-75483000.0,148170000.0,0.0407656469,17507000.0,133655000.0,0.0367721707,1.34,1.34,99977449.0,99977449.0,0.0,2021.0,4360000000.0,2.8
2020-12-31,SRAIL.SW,CHF,928897000.0,0.0,928897000.0,1163188000.0,1088199000.0,178991000.0,3359275000.0,879969000.0,0.0,123326000.0,123326000.0,79935000.0,68413000.0,-1.0,1151642999.0,1.0,4510918000.0,298311000.0,1000360000.0,21517000.0,102576000.0,1457349000.0,2983478000.0,491104000.0,42862000.0,10751000.0,122384000.0,667101000.0,0.0,42862000.0,3650579000.0,0.0,20000000.0,819650000.0,16077000.0,0.0,855006000.0,860339000.0,4510918000.0,5333000.0,4510918000.0,79935000.0,1537049000.0,608152000.0,CHF,137612000.0,95820000.0,-428935000.0,1200000.0,-443306000.0,-45148000.0,-244720000.0,53773000.0,-207211000.0,433686000.0,-203923000.0,-288257000.0,-1718000.0,-17678000.0,16658000.0,584000.0,-290411000.0,-799003000.0,0.0,-1163000.0,-119969000.0,-787000.0,677084000.0,-6539000.0,176211000.0,928897000.0,752686000.0,-203923000.0,-288257000.0,-492180000.0,CHF,3084948000.0,2769612000.0,315336000.0,0.1022176063,35308000.0,88503000.0,50844000.0,139583000.0,-617000.0,175508000.0,2945120000.0,4019999.0,23064000.0,95820000.0,270753000.0,0.0763863767,139828000.0,0.0453258856,-4208000.0,151869000.0,0.0492290308,16263000.0,137612000.0,0.044607559,1.38,1.38,99977624.0,99977624.0,0.0,2020.0,4580000000.0,2.71
2023-12-31,STGN.SW,CHF,60232000.0,0.0,60232000.0,0.0,231022000.0,0.0,405486000.0,130634999.0,0.0,2238000.0,2238000.0,0.0,8827000.0,1.0,141700000.0,0.0,547186000.0,37295000.0,18284000.0,12302000.0,55489000.0,41069000.0,184125000.0,22117000.0,0.0,0.0,24634000.0,46751000.0,0.0,0.0,230876000.0,0.0,46437000.0,150852000.0,-16139000.0,0.0,316310000.0,316310000.0,547186000.0,0.0,547186000.0,-8870001.0,40401000.0,-19831000.0,CHF,25176000.0,7805000.0,0.0,0.0,-9819000.0,12507000.0,-9829000.0,4862000.0,-17359000.0,-723000.0,22439000.0,-9467000.0,15848000.0,0.0,0.0,-626000.0,5755000.0,18087000.0,0.0,0.0,-6720000.0,0.0,11367000.0,-811000.0,38750000.0,60232000.0,21482000.0,22439000.0,-10149000.0,12290000.0,CHF,409000000.0,321506000.0,87494000.0,0.2139217604,29200000.0,0.0,0.0,25530000.0,-3054000.0,51676000.0,373182000.0,137000.0,2829000.0,7805000.0,42254000.0,0.1033105134,35818000.0,0.0875745721,-4198000.0,31620000.0,0.0773105134,6444000.0,25176000.0,0.0615550122,7.21,7.21,3493000.0,3493000.0,0.0,2023.0,320000000.0,3.06
2022-12-31,STGN.SW,CHF,21482000.0,0.0,21482000.0,107806000.0,121784000.0,0.0,253867000.0,77940000.0,0.0,2107000.0,2107000.0,71279000.0,8668000.0,-79947000.0,80047000.0,0.0,333914000.0,21696000.0,874000.0,8042999.0,78561000.0,28509000.0,150536000.0,500000.0,-1.0,8446000.0,1952000.0,10897999.0,1.0,0.0,161434000.0,0.0,28560000.0,104166000.0,-10450000.0,0.0,172480000.0,172480000.0,333914000.0,0.0,333914000.0,71279000.0,1374000.0,-20108000.0,CHF,11114000.0,7728000.0,0.0,0.0,-7673000.0,-15163000.0,-30974000.0,10463000.0,28001000.0,1147000.0,12316000.0,-7004000.0,1060000.0,0.0,0.0,-19000.0,-5944000.0,-10785000.0,0.0,0.0,-3360000.0,0.0,-14145000.0,-544000.0,-8317000.0,21482000.0,29799000.0,12316000.0,-7004000.0,5312000.0,CHF,317592000.0,262728000.0,54864000.0,0.1727499433,35300000.0,0.0,0.0,11132000.0,14733000.0,31699000.0,294427000.0,43000.0,1432000.0,7728000.0,27229000.0,0.0972726013,23165000.0,0.0729394947,-5096000.0,18069000.0,0.0568937505,6955000.0,11114000.0,0.0349945842,3.31,3.31,3360000.0,3360000.0,0.0,2022.0,180000000.0,3.16
2021-12-31,STGN.SW,CHF,29799000.0,0.0,29799000.0,91923000.0,92188000.0,0.0,215574000.0,82576000.0,0.0,2257000.0,2257000.0,0.0,0.0,-1.0,84832999.0,1.0,300407000.0,11665000.0,9983000.0,5323000.0,42048000.0,41692000.0,121610000.0,2210000.0,0.0,5921000.0,2408000.0,10539000.0,0.0,0.0,132149000.0,0.0,28560000.0,93389000.0,-5619000.0,0.0,168214000.0,168258000.0,300407000.0,44000.0,300407000.0,0.0,12193000.0,-17606000.0,CHF,-5399000.0,8292000.0,0.0,0.0,18511000.0,-5042000.0,13741000.0,-1613000.0,11425000.0,-5018000.0,16386000.0,-6172000.0,741000.0,0.0,0.0,-691000.0,-5431000.0,-13568000.0,0.0,0.0,-5000.0,-5000.0,-13573000.0,-90000.0,-2707000.0,29799000.0,32506000.0,16386000.0,-6172000.0,10214000.0,CHF,292605000.0,256716999.0,35888001.0,0.1226499923,30300000.0,0.0,0.0,12549000.0,1769000.0,41080000.0,297797000.0,90000.0,1482000.0,8292000.0,1170000.0,0.0105944874,-5192000.0,-0.0177440577,-3412000.0,-8604000.0,-0.029404829,-3223000.0,-5399000.0,-0.018451496,-1.61,-1.61,3360000.0,3360000.0,0.0,2021.0,170000000.0,2.96
2020-12-31,STGN.SW,CHF,32506000.0,0.0,32506000.0,87126000.0,108090000.0,0.0,229002000.0,86129000.0,0.0,2412000.0,2412000.0,0.0,0.0,-88541000.0,88541000.0,0.0,317543000.0,13639000.0,23456000.0,5522000.0,43060000.0,28276000.0,125403000.0,2500000.0,0.0,11363000.0,2783000.0,16646000.0,0.0,0.0,142049000.0,0.0,28560000.0,97736000.0,-2719000.0,0.0,175461000.0,175494000.0,317543000.0,33000.0,317543000.0,0.0,25956000.0,-6550000.0,CHF,-634000.0,8532000.0,0.0,0.0,7400000.0,29229000.0,-192000.0,-9307000.0,-12330000.0,-4300000.0,10998000.0,-5190000.0,369000.0,0.0,0.0,-1144000.0,-4821000.0,-12095000.0,0.0,0.0,-40000.0,0.0,12055000.0,-337000.0,17895000.0,32506000.0,14611000.0,10998000.0,-5190000.0,5808000.0,CHF,297051000.0,259445000.0,37606000.0,0.1265977896,24700000.0,0.0,0.0,9037000.0,1903000.0,31834000.0,291279000.0,70000.0,1218000.0,8532000.0,8556000.0,0.0481533474,5772000.0,0.0194310068,-1712000.0,-452000.0,-0.0015216242,153000.0,-634000.0,-0.0021343136,-0.19,-0.19,3360000.0,3360000.0,0.0,2020.0,140000000.0,2.82
2024-12-31,STMN.SW,CHF,375493000.0,7574000.0,383067000.0,0.0,433346000.0,634511000.0,1522514000.0,729647000.0,594025000.0,309686000.0,903711000.0,289855000.0,126521000.0,46749000.0,2096483000.0,0.0,3618997000.0,112201000.0,199987000.0,109869000.0,0.0,335119000.0,943155000.0,0.0,0.0,56091000.0,390825000.0,632050000.0,0.0,213904000.0,1575205000.0,0.0,1595000.0,2038536000.0,0.0,0.0,2040131000.0,2043792000.0,3618997000.0,3661000.0,3618997000.0,297429000.0,413891000.0,38398000.0,CHF,459485000.0,144931000.0,0.0,17782000.0,-105243000.0,-121102000.0,-78455000.0,0.0,94314000.0,-33568000.0,483387000.0,-118549000.0,-41015000.0,-95055000.0,3174000.0,-101171000.0,-352616000.0,13844000.0,10240000.0,-27823000.0,-135428000.0,-29889000.0,-169056000.0,3468000.0,-34818000.0,375492000.0,410310000.0,483387000.0,-167768000.0,315619000.0,CHF,2503900000.0,720519000.0,1783381000.0,0.7122413036,0.0,711712000.0,485638000.0,1197350000.0,-14970000.0,1182380000.0,1902899000.0,7429000.0,21658000.0,144931000.0,726154000.0,0.2900091857,601001000.0,0.2400259595,-41436000.0,559565000.0,0.2234773753,100079000.0,388316000.0,0.1550844682,2.44,2.44,159402012.0,159446433.0,0.0,2024.0,20290000000.0,10.24
2022-12-31,STMN.SW,CHF,696103000.0,1010000.0,697113000.0,426139000.0,321172000.0,148791000.0,1593215000.0,663493000.0,524311000.0,777950000.0,1302261000.0,233877000.0,185732000.0,-524311000.0,1861052000.0,0.0,3454267000.0,83229000.0,360022000.0,79826000.0,79826000.0,275696000.0,972104000.0,202913000.0,195087001.0,133527999.0,230318000.0,628318000.0,0.0,195087000.0,1600422000.0,0.0,1595000.0,2223178000.0,-464107000.0,-1.0,1851598000.0,1853845000.0,3454267000.0,2247000.0,3454267000.0,234887000.0,705198000.0,9095000.0,CHF,434789000.0,162705000.0,-38018000.0,14051000.0,-173904000.0,-174711000.0,-90847000.0,91654000.0,0.0,16756000.0,416379000.0,-195434000.0,-163389000.0,-88839000.0,1783000.0,-3959000.0,-449838000.0,-5841000.0,8956000.0,-6862000.0,-107432000.0,-43130000.0,-140354000.0,-10507000.0,-184320000.0,696103000.0,880423000.0,416379000.0,-195434000.0,220945000.0,CHF,2320785000.0,619501000.0,1701284000.0,0.7330640279,104600000.0,772215000.0,439579000.0,1170790000.0,4856000.0,1170790000.0,1790291000.0,2577000.0,17024000.0,162705000.0,685374000.0,0.2986916065,530494000.0,0.2285838628,-32059000.0,505645000.0,0.2178767098,63655000.0,434789000.0,0.1873456611,2.73,2.72,159314481.0,159571512.0,0.0,2022.0,18140000000.0,9.43
2023-12-31,SUN.SW,CHF,974700000.0,2300000.0,977000000.0,0.0,495100000.0,1099000000.0,2683500000.0,441400000.0,637900000.0,196800000.0,826700000.0,93100000.0,0.0,324700000.0,1685900000.0,100000.0,4369500000.0,367700000.0,261100000.0,75500000.0,572300000.0,720400000.0,2145600000.0,795200000.0,0.0,83200000.0,177900000.0,1125300000.0,0.0,92900000.0,3270900000.0,847699999.0,300000.0,1979500000.0,-847699999.0,-847700000.0,1095400000.0,1098600000.0,4369500000.0,3200000.0,4369500000.0,93100000.0,1149200000.0,174500000.0,CHF,230500000.0,108000000.0,0.0,0.0,-8900000.0,4400000.0,-17000000.0,-46100000.0,49800000.0,32600000.0,362200000.0,-59500000.0,-45700000.0,-1300000.0,2900000.0,-1200000.0,-104800000.0,-324900000.0,0.0,-20900000.0,-80900000.0,-47900000.0,-448600000.0,-59000000.0,-221600000.0,974700000.0,1196300000.0,362200000.0,-65600000.0,296600000.0,CHF,3281700000.0,2197100000.0,1084600000.0,0.3304994363,70800000.0,370600000.0,323700000.0,694300000.0,-10200000.0,754900000.0,2952000000.0,6200000.0,24500000.0,108200000.0,440000000.0,0.1340768504,329700000.0,0.1004662218,-25400000.0,304300000.0,0.0927263309,73800000.0,229100000.0,0.0698113782,6.76,6.66,33884651.0,34375337.0,0.0,2023.0,3460000000.0,3.01
2022-12-31,SUN.SW,CHF,1196300000.0,14000000.0,1210300000.0,1172200000.0,586800000.0,30400000.0,3036000000.0,450600000.0,676900000.0,911200000.0,1588100000.0,71200000.0,225200000.0,-675600000.0,1659500000.0,0.0,4695500000.0,440800000.0,332000000.0,30000000.0,520100000.0,1145500000.0,2242900000.0,1043900000.0,67200000.0,128300000.0,312800000.0,1423900000.0,0.0,67200000.0,3666800000.0,0.0,300000.0,1777700000.0,-710800000.0,0.0,1024300000.0,1028700000.0,4695500000.0,4400000.0,4695500000.0,85200000.0,1444900000.0,248600000.0,CHF,28600000.0,114800000.0,-413500000.0,15400000.0,-57800000.0,-142700000.0,-60200000.0,34400000.0,110700000.0,431800000.0,119300000.0,-69800000.0,8899999.0,-30500000.0,4400000.0,1.0,-87000000.0,-152500000.0,0.0,-19500000.0,-80600000.0,-33700000.0,-286300000.0,-26400000.0,-309100000.0,1196300000.0,1505400000.0,119300000.0,-69800000.0,49500000.0,CHF,3179900000.0,2240300000.0,939600000.0,0.29548099,66400000.0,363000000.0,317000000.0,719900000.0,0.0,786300000.0,3026600000.0,9700000.0,25600000.0,114800000.0,250100000.0,0.0843108274,153300000.0,0.0482090632,-43600000.0,109700000.0,0.0344979402,79000000.0,28600000.0,0.0089939935,0.85,0.8300000000000001,33825814.0,34522965.0,0.0,2022.0,2630000000.0,2.51
2021-12-31,SUN.SW,CHF,1505400000.0,26700000.0,1532100000.0,1072400000.0,540300000.0,-64700000.0,3176200000.0,483200000.0,727300000.0,1003800000.0,1731100000.0,48800000.0,233300000.0,-593100000.0,1903300000.0,0.0,5079500000.0,431800000.0,372200000.0,40200000.0,492800000.0,1058400000.0,2162300000.0,1164600000.0,64499999.0,153200000.0,255599999.0,1637899999.0,1.0,64500000.0,3800200000.0,0.0,300000.0,1967700000.0,-643200000.0,-51000000.0,1273800000.0,1279300000.0,5079500000.0,5500000.0,5079500000.0,75500000.0,1598900000.0,93500000.0,CHF,138400000.0,131199999.0,-398499999.0,20800000.0,-21600000.0,-57000000.0,-30300000.0,-28000000.0,93700000.0,446100000.0,316400000.0,-86100000.0,-133700000.0,-13100000.0,733100000.0,-85700000.0,414500000.0,-208300000.0,0.0,-21800000.0,-91900000.0,-43200000.0,-365200000.0,16500000.0,382200000.0,1505400000.0,1123200000.0,316400000.0,-86100000.0,230300000.0,CHF,3155300000.0,2208400000.0,946900000.0,0.3000982474,64400000.0,358800000.0,309200000.0,678900000.0,0.0,743300000.0,2951700000.0,10400000.0,24100000.0,131199999.0,334800000.0,0.1061071847,203600000.0,0.0645263525,-21700000.0,200100000.0,0.0634171077,57200000.0,1416700000.0,0.4489905873,41.93,41.28,33788006.0,34322201.0,0.0,2021.0,3310000000.0,2.57
2020-12-31,SUN.SW,CHF,1123200000.0,305100000.0,1428300000.0,1052500000.0,575000000.0,-59900000.0,3087100000.0,666500000.0,946000000.0,1347000000.0,2293000000.0,36100000.0,215800000.0,-870200000.0,2341200000.0,0.0,5428300000.0,465800000.0,248800000.0,38700000.0,416800000.0,997800000.0,1973800000.0,1491300000.0,90200000.0,149800000.0,367300000.0,2037300000.0,0.0,90200000.0,4011100000.0,0.0,300000.0,2083800000.0,-641500000.0,-38300000.0,1404300000.0,1417200000.0,5428300000.0,12900000.0,5428300000.0,341200000.0,1842800000.0,719600000.0,CHF,68000000.0,125000000.0,-218900000.0,13700000.0,94400000.0,25500000.0,48900000.0,-29600000.0,49600000.0,286500000.0,368700000.0,-105500000.0,-99300000.0,-380400000.0,123300000.0,100000.0,-461800000.0,-394000000.0,0.0,-23100000.0,-92600000.0,-41800000.0,236500000.0,-55700000.0,87700000.0,1123200000.0,1035500000.0,368700000.0,-105500000.0,263200000.0,CHF,2967800000.0,2095300000.0,872500000.0,0.2939888133,63800000.0,340500000.0,305800000.0,646300000.0,0.0,710100000.0,2805400000.0,10500000.0,24200000.0,125000000.0,261200000.0,0.0968394097,162400000.0,0.0547206685,-50400000.0,112000000.0,0.0377383921,39800000.0,83600000.0,0.0281690141,2.46,2.44,33970141.0,34313623.0,0.0,2020.0,3570000000.0,2.38
2023-12-31,UHR.SW,CHF,1683000000.0,364000000.0,2047000000.0,672000000.0,7309000000.0,255000000.0,10502000000.0,3029000000.0,0.0,153000000.0,153000000.0,17000000.0,448000000.0,80000000.0,3727000000.0,0.0,14229000000.0,317000000.0,73000000.0,16000000.0,57000000.0,773000000.0,1220000000.0,2000000.0,0.0,516000000.0,233000000.0,751000000.0,0.0,0.0,1971000000.0,0.0,118000000.0,15416000000.0,-1871000000.0,-1352000000.0,12197000000.0,12258000000.0,14229000000.0,61000000.0,14229000000.0,397000000.0,75000000.0,-1608000000.0,CHF,869000000.0,390000000.0,28000000.0,8000000.0,-792000000.0,-72000000.0,-698000000.0,25000000.0,-47000000.0,112000000.0,615000000.0,-730000000.0,-2000000.0,-439000000.0,443000000.0,-40000000.0,-768000000.0,0.0,1000000.0,0.0,-311000000.0,-17000000.0,-327000000.0,-80000000.0,-560000000.0,1616000000.0,2176000000.0,615000000.0,-785000000.0,-170000000.0,CHF,7888000000.0,1557000000.0,6331000000.0,0.8026115619,298000000.0,1903000000.0,1204000000.0,3107000000.0,1735000000.0,5140000000.0,6697000000.0,41000000.0,7000000.0,390000000.0,1546000000.0,0.1959939148,1191000000.0,0.1509888438,-39000000.0,1152000000.0,0.1460446247,262000000.0,869000000.0,0.1101673428,16.76,16.75,51855468.0,51888273.0,0.0,2023.0,13840000000.0,7.44
2023-12-31,UHR.SW,CHF,1683000000.0,364000000.0,2047000000.0,672000000.0,7309000000.0,255000000.0,10502000000.0,3029000000.0,0.0,153000000.0,153000000.0,17000000.0,448000000.0,80000000.0,3727000000.0,0.0,14229000000.0,317000000.0,73000000.0,16000000.0,57000000.0,773000000.0,1220000000.0,2000000.0,0.0,516000000.0,233000000.0,751000000.0,0.0,0.0,1971000000.0,0.0,118000000.0,15416000000.0,-1871000000.0,-1352000000.0,12197000000.0,12258000000.0,14229000000.0,61000000.0,14229000000.0,397000000.0,75000000.0,-1608000000.0,CHF,869000000.0,390000000.0,28000000.0,8000000.0,-792000000.0,-72000000.0,-698000000.0,25000000.0,-47000000.0,112000000.0,615000000.0,-730000000.0,-2000000.0,-439000000.0,443000000.0,-40000000.0,-768000000.0,0.0,1000000.0,0.0,-311000000.0,-17000000.0,-327000000.0,-80000000.0,-560000000.0,1616000000.0,2176000000.0,615000000.0,-785000000.0,-170000000.0,CHF,7888000000.0,1557000000.0,6331000000.0,0.8026115619,298000000.0,1903000000.0,1204000000.0,3107000000.0,1735000000.0,5140000000.0,6697000000.0,41000000.0,7000000.0,390000000.0,1546000000.0,0.1959939148,1191000000.0,0.1509888438,-39000000.0,1152000000.0,0.1460446247,262000000.0,869000000.0,0.1101673428,16.76,16.75,51855468.0,51888273.0,0.0,2023.0,13840000000.0,7.44
2023-12-31,UHR.SW,CHF,1683000000.0,364000000.0,2047000000.0,672000000.0,7309000000.0,255000000.0,10502000000.0,3029000000.0,0.0,153000000.0,153000000.0,17000000.0,448000000.0,80000000.0,3727000000.0,0.0,14229000000.0,317000000.0,73000000.0,16000000.0,57000000.0,773000000.0,1220000000.0,2000000.0,0.0,516000000.0,233000000.0,751000000.0,0.0,0.0,1971000000.0,0.0,118000000.0,15416000000.0,-1871000000.0,-1352000000.0,12197000000.0,12258000000.0,14229000000.0,61000000.0,14229000000.0,397000000.0,75000000.0,-1608000000.0,CHF,869000000.0,390000000.0,28000000.0,8000000.0,-792000000.0,-72000000.0,-698000000.0,25000000.0,-47000000.0,112000000.0,615000000.0,-730000000.0,-2000000.0,-439000000.0,443000000.0,-40000000.0,-768000000.0,0.0,1000000.0,0.0,-311000000.0,-17000000.0,-327000000.0,-80000000.0,-560000000.0,1616000000.0,2176000000.0,615000000.0,-785000000.0,-170000000.0,CHF,7888000000.0,1557000000.0,6331000000.0,0.8026115619,298000000.0,1903000000.0,1204000000.0,3107000000.0,1735000000.0,5140000000.0,6697000000.0,41000000.0,7000000.0,390000000.0,1546000000.0,0.1959939148,1191000000.0,0.1509888438,-39000000.0,1152000000.0,0.1460446247,262000000.0,869000000.0,0.1101673428,16.76,16.75,51855468.0,51888273.0,0.0,2023.0,13840000000.0,7.44
2023-12-31,UHR.SW,CHF,1683000000.0,364000000.0,2047000000.0,672000000.0,7309000000.0,255000000.0,10502000000.0,3029000000.0,0.0,153000000.0,153000000.0,17000000.0,448000000.0,80000000.0,3727000000.0,0.0,14229000000.0,317000000.0,73000000.0,16000000.0,57000000.0,773000000.0,1220000000.0,2000000.0,0.0,516000000.0,233000000.0,751000000.0,0.0,0.0,1971000000.0,0.0,118000000.0,15416000000.0,-1871000000.0,-1352000000.0,12197000000.0,12258000000.0,14229000000.0,61000000.0,14229000000.0,397000000.0,75000000.0,-1608000000.0,CHF,869000000.0,390000000.0,28000000.0,8000000.0,-792000000.0,-72000000.0,-698000000.0,25000000.0,-47000000.0,112000000.0,615000000.0,-730000000.0,-2000000.0,-439000000.0,443000000.0,-40000000.0,-768000000.0,0.0,1000000.0,0.0,-311000000.0,-17000000.0,-327000000.0,-80000000.0,-560000000.0,1616000000.0,2176000000.0,615000000.0,-785000000.0,-170000000.0,CHF,7888000000.0,1557000000.0,6331000000.0,0.8026115619,298000000.0,1903000000.0,1204000000.0,3107000000.0,1735000000.0,5140000000.0,6697000000.0,41000000.0,7000000.0,390000000.0,1546000000.0,0.1959939148,1191000000.0,0.1509888438,-39000000.0,1152000000.0,0.1460446247,262000000.0,869000000.0,0.1101673428,16.76,16.75,51855468.0,51888273.0,0.0,2023.0,13840000000.0,7.44
2022-12-31,UHR.SW,CHF,2176000000.0,372000000.0,2548000000.0,766000000.0,6873000000.0,143000000.0,10393000000.0,2706000000.0,0.0,146000000.0,146000000.0,117000000.0,448000000.0,83000000.0,3500000000.0,0.0,13893000000.0,298000000.0,4000000.0,11000000.0,85000000.0,237000000.0,1126000000.0,2000000.0,0.0,459000000.0,255000000.0,716000000.0,0.0,0.0,1842000000.0,0.0,118000000.0,13508000000.0,-1518000000.0,-1350000000.0,11985000000.0,12051000000.0,13893000000.0,66000000.0,13893000000.0,489000000.0,6000000.0,-2170000000.0,CHF,807000000.0,407000000.0,15000000.0,9000000.0,-568000000.0,33000000.0,-548000000.0,-3000000.0,-50000000.0,54000000.0,724000000.0,-399000000.0,5000000.0,-1655000000.0,1923000000.0,12000000.0,-114000000.0,-1000000.0,1000000.0,-2000000.0,-285000000.0,-13000000.0,-300000000.0,-21000000.0,197000000.0,2176000000.0,1979000000.0,724000000.0,-399000000.0,325000000.0,CHF,7499000000.0,4399000000.0,3100000000.0,0.4133884518,246000000.0,742000000.0,1082000000.0,1824000000.0,0.0,2070000000.0,6469000000.0,26000000.0,7000000.0,407000000.0,1437000000.0,0.1916255501,1030000000.0,0.1373516469,-41000000.0,1117000000.0,0.1489531938,273000000.0,807000000.0,0.1076143486,15.57,15.56,59480673.0,59480673.0,0.0,2022.0,14160000000.0,7.66
2022-12-31,UHR.SW,CHF,2176000000.0,372000000.0,2548000000.0,766000000.0,6873000000.0,143000000.0,10393000000.0,2706000000.0,0.0,146000000.0,146000000.0,117000000.0,448000000.0,83000000.0,3500000000.0,0.0,13893000000.0,298000000.0,4000000.0,11000000.0,85000000.0,237000000.0,1126000000.0,2000000.0,0.0,459000000.0,255000000.0,716000000.0,0.0,0.0,1842000000.0,0.0,118000000.0,13508000000.0,-1518000000.0,-1350000000.0,11985000000.0,12051000000.0,13893000000.0,66000000.0,13893000000.0,489000000.0,6000000.0,-2170000000.0,CHF,807000000.0,407000000.0,15000000.0,9000000.0,-568000000.0,33000000.0,-548000000.0,-3000000.0,-50000000.0,54000000.0,724000000.0,-399000000.0,5000000.0,-1655000000.0,1923000000.0,12000000.0,-114000000.0,-1000000.0,1000000.0,-2000000.0,-285000000.0,-13000000.0,-300000000.0,-21000000.0,197000000.0,2176000000.0,1979000000.0,724000000.0,-399000000.0,325000000.0,CHF,7499000000.0,4399000000.0,3100000000.0,0.4133884518,246000000.0,742000000.0,1082000000.0,1824000000.0,0.0,2070000000.0,6469000000.0,26000000.0,7000000.0,407000000.0,1437000000.0,0.1916255501,1030000000.0,0.1373516469,-41000000.0,1117000000.0,0.1489531938,273000000.0,807000000.0,0.1076143486,15.57,15.56,59480673.0,59480673.0,0.0,2022.0,14160000000.0,7.66
2022-12-31,UHR.SW,CHF,2176000000.0,372000000.0,2548000000.0,766000000.0,6873000000.0,143000000.0,10393000000.0,2706000000.0,0.0,146000000.0,146000000.0,117000000.0,448000000.0,83000000.0,3500000000.0,0.0,13893000000.0,298000000.0,4000000.0,11000000.0,85000000.0,237000000.0,1126000000.0,2000000.0,0.0,459000000.0,255000000.0,716000000.0,0.0,0.0,1842000000.0,0.0,118000000.0,13508000000.0,-1518000000.0,-1350000000.0,11985000000.0,12051000000.0,13893000000.0,66000000.0,13893000000.0,489000000.0,6000000.0,-2170000000.0,CHF,807000000.0,407000000.0,15000000.0,9000000.0,-568000000.0,33000000.0,-548000000.0,-3000000.0,-50000000.0,54000000.0,724000000.0,-399000000.0,5000000.0,-1655000000.0,1923000000.0,12000000.0,-114000000.0,-1000000.0,1000000.0,-2000000.0,-285000000.0,-13000000.0,-300000000.0,-21000000.0,197000000.0,2176000000.0,1979000000.0,724000000.0,-399000000.0,325000000.0,CHF,7499000000.0,4399000000.0,3100000000.0,0.4133884518,246000000.0,742000000.0,1082000000.0,1824000000.0,0.0,2070000000.0,6469000000.0,26000000.0,7000000.0,407000000.0,1437000000.0,0.1916255501,1030000000.0,0.1373516469,-41000000.0,1117000000.0,0.1489531938,273000000.0,807000000.0,0.1076143486,15.57,15.56,59480673.0,59480673.0,0.0,2022.0,14160000000.0,7.66
